qid_number,question_type,trigger_type,bool_ans,llm_ms,aov,model,scene,seq,acc,mean_time
11.0,Navigation,object,1,434.35,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
3.0,Safety,object,0,409.46,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
10.0,Navigation,object,1,408.91,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
12.0,Navigation,time,1,349.74,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
13.0,Navigation,time,1,351.53,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
2.0,Object Information,object,1,354.87,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
9.0,Navigation,object,1,354.93,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
16.0,Vicinity Awareness,time,1,353.4,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
16.0,Vicinity Awareness,time,1,356.13,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
1.0,Object Information,object,1,353.69,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
10.0,Navigation,object,1,354.72,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
13.0,Navigation,time,1,347.57,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
15.0,Vicinity Awareness,time,1,346.69,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
1.0,Object Information,object,1,352.64,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
2.0,Object Information,object,1,354.66,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
13.0,Navigation,time,1,383.15,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
16.0,Vicinity Awareness,time,1,383.03,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
1.0,Object Information,object,1,381.56,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
3.0,Safety,object,1,382.58,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
3.0,Safety,object,0,382.43,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
10.0,Navigation,object,1,383.38,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
2.0,Object Information,object,0,384.38,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
14.0,Vicinity Awareness,object,1,381.3,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
8.0,Navigation,object,0,354.2,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
14.0,Vicinity Awareness,object,1,354.17,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
7.0,Safety,time,1,353.48,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
16.0,Vicinity Awareness,time,1,352.69,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
2.0,Object Information,object,0,334.97,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
9.0,Navigation,object,1,334.27,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
2.0,Object Information,object,1,354.13,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
11.0,Navigation,object,1,356.08,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
15.0,Vicinity Awareness,time,1,346.72,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
16.0,Vicinity Awareness,time,1,347.69,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
2.0,Object Information,object,0,347.08,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
4.0,Safety,object,0,348.51,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
16.0,Vicinity Awareness,time,0,346.2,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
16.0,Vicinity Awareness,time,1,347.57,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
3.0,Safety,object,0,381.84,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
6.0,Safety,object,0,380.33,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
3.0,Safety,object,0,380.02,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
9.0,Navigation,object,1,380.25,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
4.0,Safety,object,1,347.71,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
14.0,Vicinity Awareness,object,0,346.78,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
6.0,Safety,object,0,380.71,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
11.0,Navigation,object,1,379.0,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
13.0,Navigation,time,1,403.73,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
16.0,Vicinity Awareness,time,1,402.73,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
8.0,Navigation,object,0,403.76,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
9.0,Navigation,object,1,404.79,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
2.0,Object Information,object,1,380.61,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
8.0,Navigation,object,0,378.22,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
3.0,Safety,object,1,377.9,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
14.0,Vicinity Awareness,object,0,383.37,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
7.0,Safety,time,1,400.84,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
13.0,Navigation,time,1,402.29,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
1.0,Object Information,object,1,378.49,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
10.0,Navigation,object,1,381.93,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
3.0,Safety,object,0,379.38,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
9.0,Navigation,object,1,377.74,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
12.0,Navigation,time,1,383.26,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
16.0,Vicinity Awareness,time,1,378.88,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
1.0,Object Information,object,1,379.07,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
2.0,Object Information,object,0,378.68,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
11.0,Navigation,object,1,348.2,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
14.0,Vicinity Awareness,object,0,346.51,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
1.0,Object Information,object,1,438.7,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
3.0,Safety,object,0,432.75,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
1.0,Object Information,object,1,405.39,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
2.0,Object Information,object,0,403.01,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
2.0,Object Information,object,0,402.28,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
5.0,Safety,object,0,400.99,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
3.0,Safety,object,1,431.78,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
9.0,Navigation,object,1,432.39,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
13.0,Navigation,time,1,401.86,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
16.0,Vicinity Awareness,time,1,400.98,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
3.0,Safety,object,1,433.22,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
8.0,Navigation,object,0,434.14,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
2.0,Object Information,object,0,404.08,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
9.0,Navigation,object,1,405.38,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
10.0,Navigation,object,0,465.13,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
14.0,Vicinity Awareness,object,0,465.61,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
8.0,Navigation,object,0,465.52,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
10.0,Navigation,object,1,456.37,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
3.0,Safety,object,0,353.49,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
8.0,Navigation,object,0,353.07,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
15.0,Vicinity Awareness,time,1,380.16,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
16.0,Vicinity Awareness,time,1,379.91,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
2.0,Object Information,object,0,381.58,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
3.0,Safety,object,1,382.61,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
2.0,Object Information,object,1,352.9,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
11.0,Navigation,object,1,352.25,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
5.0,Safety,object,0,406.33,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
6.0,Safety,object,0,405.87,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
6.0,Safety,object,0,400.61,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
14.0,Vicinity Awareness,object,0,404.92,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
15.0,Vicinity Awareness,time,1,377.75,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
16.0,Vicinity Awareness,time,1,382.3,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
1.0,Object Information,object,1,378.85,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
11.0,Navigation,object,1,377.45,360,minicpmo,Marymount,1,0.7448979591836735,399.3980612244898
16.0,Vicinity Awareness,time,1,354.3,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
16.0,Vicinity Awareness,time,1,353.23,360,minicpmo,Marymount,1,0.847457627118644,383.45118644067793
1.0,Object Information,object,1,351.55,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
2.0,Object Information,object,1,350.96,360,minicpmo,Marymount,1,0.5849056603773585,392.21075471698117
5.0,Safety,object,0,377.65,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
6.0,Safety,object,1,379.65,360,minicpmo,Marymount,1,0.358974358974359,394.55000000000007
7.0,Safety,time,1,347.73,360,minicpmo,NOVA,3,0.40816326530612246,365.0897959183673
16.0,Vicinity Awareness,time,0,345.95,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
1.0,Object Information,object,1,352.11,360,minicpmo,NOVA,3,0.5862068965517241,370.4386206896553
4.0,Safety,object,0,353.49,360,minicpmo,NOVA,3,0.40816326530612246,365.0897959183673
3.0,Safety,object,1,351.83,360,minicpmo,NOVA,3,0.40816326530612246,365.0897959183673
14.0,Vicinity Awareness,object,0,355.9,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
12.0,Navigation,time,1,378.79,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
16.0,Vicinity Awareness,time,1,352.93,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
2.0,Object Information,object,1,379.17,360,minicpmo,NOVA,3,0.5862068965517241,370.4386206896553
11.0,Navigation,object,1,379.23,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
16.0,Vicinity Awareness,time,1,346.71,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
16.0,Vicinity Awareness,time,0,347.09,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
7.0,Safety,time,1,345.1,360,minicpmo,NOVA,3,0.40816326530612246,365.0897959183673
16.0,Vicinity Awareness,time,1,347.66,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
1.0,Object Information,object,1,376.48,360,minicpmo,NOVA,3,0.5862068965517241,370.4386206896553
6.0,Safety,object,0,374.4,360,minicpmo,NOVA,3,0.40816326530612246,365.0897959183673
1.0,Object Information,object,1,376.04,360,minicpmo,NOVA,3,0.5862068965517241,370.4386206896553
2.0,Object Information,object,0,353.21,360,minicpmo,NOVA,3,0.5862068965517241,370.4386206896553
12.0,Navigation,time,1,376.74,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
16.0,Vicinity Awareness,time,1,352.57,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
9.0,Navigation,object,1,352.89,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
10.0,Navigation,object,0,357.13,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
1.0,Object Information,object,1,401.5,360,minicpmo,NOVA,3,0.5862068965517241,370.4386206896553
9.0,Navigation,object,1,401.62,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
12.0,Navigation,time,1,379.39,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
16.0,Vicinity Awareness,time,0,378.44,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
9.0,Navigation,object,1,379.55,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
11.0,Navigation,object,1,382.98,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
3.0,Safety,object,1,377.11,360,minicpmo,NOVA,3,0.40816326530612246,365.0897959183673
6.0,Safety,object,0,378.13,360,minicpmo,NOVA,3,0.40816326530612246,365.0897959183673
15.0,Vicinity Awareness,time,1,379.1,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
16.0,Vicinity Awareness,time,1,379.6,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
1.0,Object Information,object,1,378.44,360,minicpmo,NOVA,3,0.5862068965517241,370.4386206896553
4.0,Safety,object,0,380.51,360,minicpmo,NOVA,3,0.40816326530612246,365.0897959183673
2.0,Object Information,object,1,378.02,360,minicpmo,NOVA,3,0.5862068965517241,370.4386206896553
6.0,Safety,object,0,379.96,360,minicpmo,NOVA,3,0.40816326530612246,365.0897959183673
13.0,Navigation,time,1,379.12,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
16.0,Vicinity Awareness,time,1,377.71,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
2.0,Object Information,object,0,377.98,360,minicpmo,NOVA,3,0.5862068965517241,370.4386206896553
3.0,Safety,object,1,379.43,360,minicpmo,NOVA,3,0.40816326530612246,365.0897959183673
13.0,Navigation,time,1,379.39,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
16.0,Vicinity Awareness,time,1,378.94,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
2.0,Object Information,object,0,382.75,360,minicpmo,NOVA,3,0.5862068965517241,370.4386206896553
14.0,Vicinity Awareness,object,1,379.44,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
7.0,Safety,time,1,402.31,360,minicpmo,NOVA,3,0.40816326530612246,365.0897959183673
15.0,Vicinity Awareness,time,1,402.37,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
5.0,Safety,object,0,399.92,360,minicpmo,NOVA,3,0.40816326530612246,365.0897959183673
14.0,Vicinity Awareness,object,1,402.8,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
13.0,Navigation,time,1,395.44,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
16.0,Vicinity Awareness,time,1,393.97,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
7.0,Safety,time,1,401.86,360,minicpmo,NOVA,3,0.40816326530612246,365.0897959183673
16.0,Vicinity Awareness,time,1,401.36,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
15.0,Vicinity Awareness,time,1,404.15,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
16.0,Vicinity Awareness,time,1,404.8,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
2.0,Object Information,object,1,408.16,360,minicpmo,NOVA,3,0.5862068965517241,370.4386206896553
9.0,Navigation,object,1,403.56,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
7.0,Safety,time,1,404.4,360,minicpmo,NOVA,3,0.40816326530612246,365.0897959183673
15.0,Vicinity Awareness,time,1,402.93,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
13.0,Navigation,time,1,352.57,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
16.0,Vicinity Awareness,time,0,354.91,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
10.0,Navigation,object,1,352.67,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
11.0,Navigation,object,1,351.86,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
5.0,Safety,object,1,352.62,360,minicpmo,NOVA,3,0.40816326530612246,365.0897959183673
10.0,Navigation,object,1,351.63,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
12.0,Navigation,time,1,383.5,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
16.0,Vicinity Awareness,time,1,385.09,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
1.0,Object Information,object,1,401.19,360,minicpmo,NOVA,3,0.5862068965517241,370.4386206896553
2.0,Object Information,object,0,381.53,360,minicpmo,NOVA,3,0.5862068965517241,370.4386206896553
12.0,Navigation,time,1,404.62,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
16.0,Vicinity Awareness,time,1,401.73,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
2.0,Object Information,object,0,384.03,360,minicpmo,NOVA,3,0.5862068965517241,370.4386206896553
4.0,Safety,object,0,382.03,360,minicpmo,NOVA,3,0.40816326530612246,365.0897959183673
2.0,Object Information,object,1,358.6,360,minicpmo,NOVA,3,0.5862068965517241,370.4386206896553
3.0,Safety,object,0,352.13,360,minicpmo,NOVA,3,0.40816326530612246,365.0897959183673
13.0,Navigation,time,1,347.25,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
15.0,Vicinity Awareness,time,1,347.16,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
8.0,Navigation,object,0,346.48,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
11.0,Navigation,object,1,345.09,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
2.0,Object Information,object,0,347.95,360,minicpmo,NOVA,3,0.5862068965517241,370.4386206896553
5.0,Safety,object,0,345.36,360,minicpmo,NOVA,3,0.40816326530612246,365.0897959183673
13.0,Navigation,time,1,378.85,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
16.0,Vicinity Awareness,time,1,378.03,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
12.0,Navigation,time,1,381.47,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
16.0,Vicinity Awareness,time,1,377.52,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
4.0,Safety,object,0,377.67,360,minicpmo,NOVA,3,0.40816326530612246,365.0897959183673
11.0,Navigation,object,1,377.51,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
7.0,Safety,time,1,346.5,360,minicpmo,NOVA,3,0.40816326530612246,365.0897959183673
16.0,Vicinity Awareness,time,1,348.32,360,minicpmo,NOVA,3,0.8545454545454545,369.1150909090909
10.0,Navigation,object,1,378.66,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
11.0,Navigation,object,1,377.36,360,minicpmo,NOVA,3,0.8305084745762712,369.96796610169486
